Sub-Saharan Africa,Baby Food,Online,C,20100503,908299243,458690.10
Middle East and North Africa,Snacks,Offline,L,20200119,517921102,177440.52
Europe,Meat,Online,H,20191124,158263480,145059.20
Asia,Vegetables,Offline,H,20180818,768437707,419751.37
Central America and the Cari,Beverages,Offline,L,20100621,657867610,101790.00
Middle East and North Africa,Cosmetics,Online,H,20120713,456289517,880303.81
Central America and the Cari,Household,Offline,L,20160909,863752257,388139.66
Middle East and North Africa,Fruits,Offline,L,20160502,400617158,901.34
Sub-Saharan Africa,Cereal,Offline,C,20110912,357558047,728829.93
Europe,Cereal,Online,L,20150318,745561254,619952.82
Asia,Cosmetics,Offline,H,20140127,745925605,837531.79
Sub-Saharan Africa,Cosmetics,Offline,L,20180521,960262429,321137.89
Asia,Clothes,Online,H,20130102,260495555,387616.32
Europe,Household,Offline,H,20160520,738861310,718605.28
Middle East and North Africa,Office Supplies,Online,M,20110115,957908523,665842.50
Europe,Office Supplies,Offline,H,20130201,900498521,805222.50
Sub-Saharan Africa,Fruits,Offline,H,20130526,619805133,7150.47
Middle East and North Africa,Cosmetics,Online,C,20150121,689314687,415375.43
Europe,Office Supplies,Online,H,20170414,852826011,1139153.75
Asia,Cosmetics,Offline,L,20100217,474450433,1613687.47
Australia and Oceania,Household,Offline,C,20111116,788611781,1094812.38
Central America and the Cari,Clothes,Offline,C,20100322,850046384,475156.80
Sub-Saharan Africa,Personal Care,Offline,H,20100531,683803069,34557.74
Europe,Clothes,Offline,L,20190317,835243165,430945.92
Europe,Vegetables,Online,M,20180214,120040500,95073.78
Sub-Saharan Africa,Clothes,Online,H,20110728,574181401,138875.04
Europe,Baby Food,Offline,L,20101025,703964698,733616.58
Sub-Saharan Africa,Fruits,Online,M,20171205,436001718,3499.32
Europe,Vegetables,Offline,C,20200612,667216289,188253.66
Europe,Vegetables,Online,M,20180207,114844739,250310.45
Australia and Oceania,Beverages,Online,H,20170626,266435897,49454.28
Sub-Saharan Africa,Baby Food,Online,C,20151225,429851090,128931.70
Europe,Beverages,Offline,H,20171104,883264148,99347.04
Sub-Saharan Africa,Clothes,Online,H,20180214,625161397,587887.20
Europe,Personal Care,Offline,L,20180922,524341666,80342.36
Sub-Saharan Africa,Cereal,Online,M,20120514,169916284,76098.81
Sub-Saharan Africa,Office Supplies,Offline,M,20200102,121309077,872008.75
Australia and Oceania,Cosmetics,Online,H,20100816,558256375,1620816.14
Sub-Saharan Africa,Cosmetics,Offline,H,20130715,830807006,540735.70
Sub-Saharan Africa,Snacks,Online,L,20161010,809322297,292627.98
Sub-Saharan Africa,Baby Food,Online,L,20150327,434476077,956778.66
Sub-Saharan Africa,Snacks,Offline,L,20151230,167254674,178102.20
Central America and the Cari,Beverages,Offline,M,20110810,538956916,128145.78
Sub-Saharan Africa,Meat,Offline,L,20170706,801194131,114.40
Asia,Snacks,Offline,C,20130323,275890147,48523.20
Europe,Beverages,Offline,M,20111105,605281293,78926.40
Europe,Cereal,Offline,C,20111209,801916396,331060.83
Central America and the Cari,Cosmetics,Online,L,20130728,398656785,44684.59
Sub-Saharan Africa,Cereal,Offline,M,20121220,798676288,435597.03
North America,Clothes,Online,M,20180723,325461232,4847.04
Europe,Snacks,Online,H,20130710,972810447,280331.76
Asia,Cereal,Offline,M,20140824,754835259,122431.38
Sub-Saharan Africa,Cosmetics,Offline,L,20130621,455959498,1287159.61
Europe,Office Supplies,Offline,H,20130928,480919492,457025.00
Asia,Office Supplies,Online,L,20150513,404764068,951546.25
Europe,Personal Care,Online,M,20190925,322854554,217821.52
Australia and Oceania,Cereal,Online,H,20130921,400864779,323442.09
Middle East and North Africa,Cosmetics,Offline,H,20171015,424781072,176304.18
Australia and Oceania,Cereal,Online,M,20160614,250902259,567773.31
Middle East and North Africa,Clothes,Offline,H,20170219,255839669,550653.12
Australia and Oceania,Fruits,Offline,L,20120922,886517131,21627.34
North America,Vegetables,Offline,C,20181229,410170972,477262.80
Europe,Baby Food,Offline,H,20151016,764350020,672074.46
Central America and the Cari,Snacks,Offline,C,20160719,806915605,171705.96
Middle East and North Africa,Household,Offline,M,20200303,366041553,1439365.05
Sub-Saharan Africa,Baby Food,Online,C,20160511,690214192,821711.92
Europe,Office Supplies,Offline,H,20120516,398232352,587946.25
Middle East and North Africa,Cosmetics,Online,C,20161219,429207360,147963.37
Asia,Clothes,Online,H,20130830,892563045,594423.36
Europe,Office Supplies,Offline,L,20190730,618035733,1181952.50
Asia,Meat,Online,H,20151123,305674254,266494.80
Middle East and North Africa,Snacks,Online,C,20170521,275839936,332053.08
Australia and Oceania,Household,Offline,M,20130804,919206607,417142.41
Australia and Oceania,Beverages,Offline,C,20161212,446760594,82105.38
Europe,Meat,Offline,L,20140827,739800727,133276.00
Europe,Cereal,Online,H,20161021,599938333,348956.01
Middle East and North Africa,Personal Care,Offline,L,20181215,699097239,182035.84
Europe,Meat,Offline,C,20180302,429513776,87287.20
Sub-Saharan Africa,Personal Care,Offline,H,20180507,153736770,74703.86
Sub-Saharan Africa,Cosmetics,Online,M,20140322,754627549,1724094.92
Europe,Clothes,Online,M,20180120,485359942,561669.12
Central America and the Cari,Personal Care,Offline,M,20110714,819420278,88311.44
Sub-Saharan Africa,Cereal,Online,H,20150411,600607383,170624.34
Australia and Oceania,Fruits,Online,L,20190430,993032586,22326.24
Sub-Saharan Africa,Office Supplies,Offline,M,20200731,531119716,1133851.25
Sub-Saharan Africa,Vegetables,Online,L,20170607,969605100,413564.63
Central America and the Cari,Cosmetics,Offline,M,20150217,533537566,778415.99
Middle East and North Africa,Household,Online,M,20200604,668278443,1209331.81
Sub-Saharan Africa,Household,Offline,L,20141103,189501559,1090006.21
Middle East and North Africa,Beverages,Offline,L,20130624,233193242,92660.22
Sub-Saharan Africa,Baby Food,Offline,C,20161128,205652320,569983.56
Middle East and North Africa,Meat,Online,H,20160707,933490121,533447.20
Sub-Saharan Africa,Beverages,Online,H,20100710,613630473,90013.68
Europe,Personal Care,Offline,M,20200120,663309705,173841.22
Sub-Saharan Africa,Beverages,Online,C,20190811,770076644,25792.02
Asia,Baby Food,Online,M,20170414,241792619,63651.04
Europe,Fruits,Offline,M,20170426,256631457,4352.46
Sub-Saharan Africa,Meat,Offline,H,20141007,713079488,281481.20
Asia,Baby Food,Online,M,20110715,679935538,660475.40
Europe,Meat,Online,C,20110114,646310937,378892.80
Sub-Saharan Africa,Beverages,Online,C,20121101,271629512,1002.24
Sub-Saharan Africa,Baby Food,Offline,M,20180102,635627591,496938.24
Sub-Saharan Africa,Personal Care,Online,H,20130126,188354003,175169.40
Europe,Cereal,Online,L,20180228,600170075,222981.03
Europe,Cosmetics,Offline,C,20170619,911749637,1014183.71
Sub-Saharan Africa,Fruits,Offline,L,20180126,684079015,7319.17
Europe,Clothes,Online,M,20120710,448457038,533027.52
Sub-Saharan Africa,Baby Food,Online,L,20160407,356495034,350655.88
Sub-Saharan Africa,Cosmetics,Offline,H,20190705,630116832,769896.36
Middle East and North Africa,Office Supplies,Online,L,20131217,211558759,478866.25
Europe,Beverages,Online,M,20190731,813369643,47089.62
Central America and the Cari,Meat,Online,M,20150115,168410813,306420.40
Asia,Cosmetics,Online,H,20171216,579856097,201689.20
Europe,Clothes,Offline,L,20150515,371191823,202988.16
Europe,Cereal,Offline,L,20111106,636216819,846034.50
Europe,Clothes,Offline,M,20130625,289042413,215032.32
Asia,Office Supplies,Offline,C,20111026,114092433,169301.25
Sub-Saharan Africa,Personal Care,Online,L,20100806,516103208,131890.78
Europe,Household,Offline,L,20200531,170123565,364274.54
Sub-Saharan Africa,Cereal,Offline,L,20100804,971514832,149096.97
Sub-Saharan Africa,Cereal,Online,C,20101010,385950839,25248.15
Australia and Oceania,Beverages,Offline,L,20200111,899417912,103387.32
Asia,Clothes,Online,H,20120309,568214881,460101.60
Australia and Oceania,Personal Care,Online,L,20160122,668953073,173791.10
Australia and Oceania,Office Supplies,Online,L,20131030,748556315,417003.75
Asia,Cereal,Online,M,20100801,874260938,185507.46
Sub-Saharan Africa,Personal Care,Offline,M,20180402,283615767,176998.78
Europe,Meat,Offline,H,20180309,534482133,228514.00
Sub-Saharan Africa,Personal Care,Online,H,20191224,555033862,143067.54
North America,Vegetables,Online,M,20130504,693757283,445192.76
Sub-Saharan Africa,Office Supplies,Online,M,20160319,469451224,1250380.00
Europe,Cereal,Online,H,20151221,821227014,724489.02
Sub-Saharan Africa,Beverages,Offline,H,20170710,958508479,44067.24
Sub-Saharan Africa,Beverages,Online,M,20160806,611031949,106284.42
Central America and the Cari,Meat,Online,C,20151007,478846251,5834.40
Europe,Personal Care,Offline,L,20190208,882312715,120137.64
Asia,Meat,Online,H,20160228,412105166,568053.20
Europe,Beverages,Offline,L,20190511,879209935,103559.58
Sub-Saharan Africa,Beverages,Online,H,20151127,564925849,46463.22
Sub-Saharan Africa,Cosmetics,Offline,C,20151123,970864236,1592127.59
Europe,Personal Care,Offline,L,20141117,968948924,59492.44
Sub-Saharan Africa,Personal Care,Offline,C,20200813,851416242,46135.46
Europe,Baby Food,Online,M,20150818,980815017,365610.04
Europe,Cereal,Offline,L,20160110,440006577,582833.61
Middle East and North Africa,Office Supplies,Offline,C,20120906,182164752,688441.25
Asia,Fruits,Offline,M,20190516,780775868,18761.85
Middle East and North Africa,Beverages,Offline,H,20131208,179638755,124559.64
Sub-Saharan Africa,Meat,Online,H,20180702,442864739,135735.60
Central America and the Cari,Fruits,Offline,H,20190406,104877650,10801.62
Sub-Saharan Africa,Cereal,Offline,C,20140815,920413815,864284.04
Europe,Baby Food,Online,C,20200707,214522063,67197.86
Middle East and North Africa,Clothes,Offline,M,20110815,332563722,135864.00
Middle East and North Africa,Fruits,Online,H,20120323,990212619,11502.93
Europe,Fruits,Offline,L,20160120,623455083,7393.88
Europe,Fruits,Offline,M,20121223,438589942,17749.65
North America,Beverages,Online,M,20151008,362228524,5089.50
Europe,Household,Offline,C,20111217,391294658,271631.47
Europe,Beverages,Offline,C,20111223,143024671,47496.78
Sub-Saharan Africa,Cereal,Offline,C,20110917,204967391,288891.99
Europe,Fruits,Online,H,20190403,784984147,7490.28
Europe,Clothes,Online,L,20170617,361248767,28861.92
Asia,Meat,Offline,H,20120129,632247579,283883.60
Sub-Saharan Africa,Household,Online,H,20150917,666779410,613201.00
Asia,Baby Food,Online,L,20100518,953955590,528476.18
Sub-Saharan Africa,Personal Care,Online,M,20170111,253199946,159030.76
Sub-Saharan Africa,Cereal,Offline,C,20150511,544248807,369508.89
Sub-Saharan Africa,Cosmetics,Online,L,20130411,277151000,694610.65
Asia,Office Supplies,Online,C,20200319,222267854,360065.00
Asia,Personal Care,Online,H,20200513,320273196,120563.66
Sub-Saharan Africa,Snacks,Offline,C,20100213,132153356,329185.80
Europe,Snacks,Online,C,20140208,189207160,521514.12
Sub-Saharan Africa,Household,Online,H,20150909,643045938,72589.74
Europe,Clothes,Offline,C,20151007,815593516,80857.44
Asia,Cereal,Online,M,20160929,549086225,502393.89
Sub-Saharan Africa,Beverages,Online,H,20170312,656072890,84595.32
Sub-Saharan Africa,Baby Food,Offline,M,20170306,669414842,343370.52
Europe,Meat,Online,M,20121202,192285907,30201.60
Europe,Cereal,Online,H,20121105,248172414,760722.33
Europe,Personal Care,Online,M,20101104,130873191,178928.40
Asia,Personal Care,Online,M,20121227,554499566,190430.94
Europe,Beverages,Online,H,20101031,503475368,131606.64
North America,Snacks,Online,M,20181024,382536923,1709.34
Sub-Saharan Africa,Cereal,Offline,C,20150610,666733062,884482.56
Europe,Clothes,Offline,M,20121024,551425111,572758.56
Sub-Saharan Africa,Fruits,Offline,H,20190311,202286899,103.63
Sub-Saharan Africa,Snacks,Offline,H,20120330,305304753,293124.24
Middle East and North Africa,Personal Care,Online,M,20190415,716777503,231704.76
Sub-Saharan Africa,Personal Care,Online,M,20150825,913316476,237969.76
Australia and Oceania,Snacks,Offline,H,20150808,441845500,41740.98
Central America and the Cari,Cereal,Online,M,20130715,269600903,864018.27
Middle East and North Africa,Office Supplies,Online,H,20100908,534131515,30300.00
Middle East and North Africa,Vegetables,Online,M,20200628,993298661,505166.26
Europe,Household,Offline,H,20200615,575276172,970846.34
Europe,Beverages,Offline,M,20101226,528550374,135552.96
Asia,Household,Offline,C,20100110,371920096,1371581.48
Central America and the Cari,Fruits,Offline,M,20150823,144496667,20798.30
Europe,Cosmetics,Offline,M,20110511,855703914,114580.33
Europe,Meat,Online,L,20140415,435278165,419676.40
Middle East and North Africa,Household,Online,C,20160421,483268249,1436713.37
Central America and the Cari,Personal Care,Offline,L,20101019,420035493,167676.46
Europe,Office Supplies,Online,H,20190524,636253726,59463.75
Asia,Cereal,Offline,L,20110928,242909276,98157.72
Middle East and North Africa,Personal Care,Online,M,20171027,221300971,168653.80
Central America and the Cari,Meat,Offline,C,20150826,273040139,429000.00
Sub-Saharan Africa,Clothes,Online,C,20110621,170050609,44724.96
Asia,Beverages,Offline,H,20130115,204568707,82700.46
Middle East and North Africa,Personal Care,Offline,C,20130730,739143264,194766.32
Sub-Saharan Africa,Fruits,Online,M,20180701,856635606,15344.47
Asia,Vegetables,Online,C,20180903,610219562,403021.92
Central America and the Cari,Cereal,Offline,M,20170309,573381459,458010.30
Sub-Saharan Africa,Baby Food,Online,L,20130406,489920127,681372.88
Australia and Oceania,Baby Food,Online,C,20180504,623946893,824971.16
Europe,Vegetables,Offline,H,20180811,409885585,196208.04
Asia,Baby Food,Offline,M,20120622,702472531,583499.82
Europe,Beverages,Online,C,20151116,626756560,767.34
Middle East and North Africa,Baby Food,Offline,L,20140305,728099000,913449.94
Sub-Saharan Africa,Cereal,Offline,C,20100412,722173678,539956.05
Sub-Saharan Africa,Clothes,Online,H,20190419,844966924,245656.80
Middle East and North Africa,Clothes,Offline,M,20200530,502777564,140196.96
Australia and Oceania,Meat,Online,C,20150910,522216928,254482.80
Sub-Saharan Africa,Household,Offline,C,20140124,900208842,108718.88
Europe,Meat,Offline,M,20150406,353989636,128986.00
Sub-Saharan Africa,Meat,Offline,H,20150306,371108138,457600.00
Sub-Saharan Africa,Household,Online,H,20110314,259425675,1438039.21
Europe,Office Supplies,Online,M,20180409,297116076,265630.00
Europe,Household,Online,L,20100122,382665669,1347384.90
Central America and the Cari,Meat,Offline,L,20200720,484873282,207864.80
Sub-Saharan Africa,Clothes,Online,L,20100520,192850244,552782.88
Asia,Meat,Online,M,20110315,966020381,329071.60
Sub-Saharan Africa,Fruits,Online,L,20130519,284120023,15142.03
Australia and Oceania,Beverages,Online,M,20140225,197197997,64581.84
Sub-Saharan Africa,Baby Food,Online,L,20120330,575615632,605068.32
Sub-Saharan Africa,Cosmetics,Offline,L,20130328,460046756,1201963.31
Asia,Household,Online,L,20130713,311477696,335934.71
Europe,Cereal,Online,L,20160511,661207282,423725.97
Asia,Personal Care,Online,C,20151012,760846841,8595.58
Europe,Personal Care,Online,L,20120909,832320201,22503.88
Sub-Saharan Africa,Baby Food,Online,M,20200313,717863690,64513.78
Australia and Oceania,Cereal,Offline,M,20150624,330026137,81768.57
Sub-Saharan Africa,Clothes,Offline,L,20191226,101668870,362279.52
Sub-Saharan Africa,Baby Food,Offline,H,20190331,535965716,289593.06
Europe,Meat,Offline,H,20101230,856403005,431002.00
Europe,Cosmetics,Online,L,20100704,356779563,1365922.72
Central America and the Cari,Household,Online,C,20130228,651206719,893947.62
Sub-Saharan Africa,Personal Care,Online,C,20100707,724108302,215340.58
Europe,Office Supplies,Offline,L,20161231,980220639,1000531.25
Middle East and North Africa,Household,Offline,M,20110218,994592559,148328.35
Sub-Saharan Africa,Personal Care,Online,M,20150914,862585389,176422.40
Sub-Saharan Africa,Household,Online,L,20170730,749872958,485091.71
Sub-Saharan Africa,Beverages,Offline,H,20151028,442441594,112047.30
Europe,Household,Online,C,20160510,696590125,887152.69
Sub-Saharan Africa,Clothes,Offline,M,20151127,988929879,380566.08
Asia,Vegetables,Online,L,20180116,866384685,84341.68
Middle East and North Africa,Fruits,Offline,C,20170226,396190869,1294.17
Sub-Saharan Africa,Office Supplies,Online,H,20140626,615897262,825801.25
Asia,Vegetables,Online,H,20121007,383365190,324109.42
Australia and Oceania,Beverages,Online,L,20101127,426768481,143007.12
Asia,Household,Online,M,20191230,194593465,560996.05
Europe,Cereal,Online,C,20150316,105638968,865790.07
Australia and Oceania,Personal Care,Offline,H,20151226,199016320,55307.42
Asia,Household,Offline,H,20160722,584149348,269808.44
Sub-Saharan Africa,Vegetables,Offline,H,20120822,990774381,63824.43
Australia and Oceania,Baby Food,Online,M,20170706,318940246,34605.46
Sub-Saharan Africa,Clothes,Online,C,20131108,689008271,125876.16
Central America and the Cari,Personal Care,Offline,M,20120807,691652286,103648.16
Sub-Saharan Africa,Meat,Offline,C,20150627,337858617,499241.60
Sub-Saharan Africa,Office Supplies,Offline,L,20200529,608926093,456646.25
Europe,Baby Food,Online,M,20160128,306466042,859576.62
Asia,Cosmetics,Online,M,20190605,102402293,342350.03
Europe,Vegetables,Online,C,20161029,288971173,116601.11
Asia,Vegetables,Online,L,20120312,328721511,306496.15
Europe,Meat,Online,M,20101210,204514634,530816.00
Australia and Oceania,Office Supplies,Online,H,20140822,869524371,55423.75
Asia,Cosmetics,Offline,C,20150901,197237050,987755.47
Europe,Fruits,Offline,M,20130405,631451499,22620.26
Asia,Household,Online,C,20181106,636279046,1319873.72
Europe,Personal Care,Offline,L,20180818,546143519,121766.54
Europe,Cereal,Offline,H,20101231,315781247,491054.37
Europe,Cosmetics,Offline,H,20111126,870241057,438500.14
Middle East and North Africa,Meat,Offline,M,20170525,954884278,18990.40
Middle East and North Africa,Baby Food,Offline,H,20190912,285384738,51860.26
Europe,Office Supplies,Online,L,20120708,897728765,851682.50
Australia and Oceania,Vegetables,Offline,M,20171026,398215186,604659.14
Europe,Fruits,Offline,M,20160414,513455331,4089.77
Europe,Snacks,Online,M,20161102,340373027,154226.58
Central America and the Cari,Fruits,Offline,M,20190321,396204602,11088.41
Sub-Saharan Africa,Cereal,Offline,C,20190423,368498885,519491.76
Middle East and North Africa,Vegetables,Online,M,20140704,465117204,465331.23
Sub-Saharan Africa,Fruits,Offline,L,20191001,964233386,16727.81
Central America and the Cari,Baby Food,Online,M,20190527,864333760,423892.92
Europe,Meat,Offline,H,20150515,134217154,382839.60
Sub-Saharan Africa,Clothes,Online,H,20110122,162994897,195864.48
Europe,Personal Care,Online,L,20160924,610090816,207622.10
Sub-Saharan Africa,Household,Offline,C,20120127,755241239,251909.60
Middle East and North Africa,Beverages,Online,M,20150911,848494994,115555.14
Sub-Saharan Africa,Clothes,Online,L,20150820,760213410,212755.68
Central America and the Cari,Beverages,Online,L,20170623,431070315,33528.06
Europe,Household,Online,L,20170811,322052037,200367.57
Europe,Meat,Offline,L,20190412,964457404,184927.60
Europe,Household,Online,H,20160715,709897744,559007.29
Middle East and North Africa,Meat,Offline,C,20100414,680296885,218561.20
Sub-Saharan Africa,Baby Food,Online,L,20130817,717891156,843663.86
Europe,Office Supplies,Online,C,20140606,735229384,1207960.00
Asia,Household,Offline,M,20121005,265172898,1559187.84
Europe,Personal Care,Offline,C,20150719,710895526,216493.34
Central America and the Cari,Cereal,Offline,H,20200704,395883595,851172.72
Central America and the Cari,Baby Food,Offline,H,20101101,413935935,162674.42
Middle East and North Africa,Beverages,Online,L,20140102,579163873,98892.90
Europe,Office Supplies,Offline,H,20101113,775991237,240632.50
Asia,Cereal,Offline,H,20151110,509154355,792260.37
Central America and the Cari,Office Supplies,Online,M,20180310,253702056,622538.75
Europe,Household,Online,L,20190405,104995667,1558856.38
Sub-Saharan Africa,Cosmetics,Offline,M,20160819,228709018,1553702.32
Sub-Saharan Africa,Cosmetics,Offline,M,20200127,410828435,368256.66
Sub-Saharan Africa,Snacks,Offline,C,20140205,507652747,252761.76
Sub-Saharan Africa,Cosmetics,Online,C,20161030,895793282,694436.78
Middle East and North Africa,Cereal,Offline,L,20100616,222173869,446493.60
Sub-Saharan Africa,Personal Care,Offline,M,20101001,354030835,111416.76
Europe,Personal Care,Offline,M,20181213,528913009,149558.08
Asia,Personal Care,Offline,H,20160529,504681718,135073.40
Sub-Saharan Africa,Office Supplies,Offline,M,20120920,109510791,698288.75
Australia and Oceania,Personal Care,Online,C,20181223,591886556,31074.40
Sub-Saharan Africa,Clothes,Online,H,20100510,570607841,322768.80
Europe,Cosmetics,Online,M,20161229,984785974,1549007.83
Sub-Saharan Africa,Fruits,Offline,C,20110923,143844783,13792.43
Europe,Vegetables,Offline,C,20110901,477520596,493108.43
Sub-Saharan Africa,Personal Care,Offline,H,20190522,885862243,129760.68
Middle East and North Africa,Cereal,Online,L,20170731,789231050,873585.99
Australia and Oceania,Baby Food,Offline,C,20170303,578300845,88766.36
North America,Cereal,Online,L,20191125,264057958,839124.48
Middle East and North Africa,Office Supplies,Offline,M,20121220,827801215,458287.50
Asia,Household,Online,H,20170302,171141946,589998.80
Europe,Household,Online,H,20170509,766003978,1069621.42
Sub-Saharan Africa,Baby Food,Online,C,20100804,204623639,147336.82
Sub-Saharan Africa,Vegetables,Online,L,20110626,649549758,319627.19
Middle East and North Africa,Baby Food,Offline,L,20141001,283643662,509783.48
Sub-Saharan Africa,Household,Online,L,20110410,960079181,1262862.60
Sub-Saharan Africa,Office Supplies,Online,L,20141026,552342641,1176271.25
Asia,Household,Online,M,20131204,604232871,793680.97
Middle East and North Africa,Office Supplies,Offline,M,20200109,479861199,56433.75
Europe,Cereal,Online,M,20190425,513651454,862423.65
Central America and the Cari,Office Supplies,Offline,M,20100311,660339963,1025655.00
Europe,Meat,Offline,L,20190418,944975554,464521.20
Europe,Cereal,Offline,M,20100806,112919557,377481.99
Sub-Saharan Africa,Cosmetics,Online,M,20190201,579845798,1410433.44
Sub-Saharan Africa,Fruits,Online,L,20170205,781740605,7885.52
Sub-Saharan Africa,Cosmetics,Online,C,20151123,124902808,64505.77
Australia and Oceania,Fruits,Offline,L,20170718,335943734,4991.11
Asia,Cosmetics,Online,C,20200413,511787211,1402087.68
Sub-Saharan Africa,Fruits,Offline,L,20130222,269669568,175.93
Asia,Snacks,Offline,C,20130531,197139632,377874.42
Central America and the Cari,Cereal,Offline,H,20180625,502058732,814230.69
Australia and Oceania,Vegetables,Online,C,20110316,562600696,309526.39
Asia,Meat,Offline,L,20180920,277251851,219590.80
Europe,Clothes,Offline,H,20101108,514811027,211360.32
Sub-Saharan Africa,Snacks,Offline,C,20120526,864389550,51335.34
Central America and the Cari,Snacks,Online,H,20120327,985411250,217361.88
Sub-Saharan Africa,Fruits,Online,M,20110607,157612454,23818.03
Europe,Cereal,Offline,L,20171126,431041991,333009.81
Central America and the Cari,Clothes,Online,C,20190911,776061189,191384.64
Europe,Snacks,Offline,C,20110908,233343875,27184.02
Central America and the Cari,Snacks,Offline,C,20110831,163876378,193927.38
Europe,Cereal,Online,C,20120304,198957526,425940.72
Central America and the Cari,Beverages,Online,M,20171218,490198647,149208.48
Asia,Household,Online,M,20190330,359523570,1635589.37
Sub-Saharan Africa,Fruits,Offline,H,20180601,549168622,130.14
Sub-Saharan Africa,Baby Food,Offline,L,20140118,971682631,128260.68
Middle East and North Africa,Clothes,Online,M,20161126,259926927,514740.96
Sub-Saharan Africa,Meat,Online,H,20120706,717075335,422250.40
Sub-Saharan Africa,Beverages,Online,L,20191228,666614186,75261.96
Sub-Saharan Africa,Baby Food,Offline,L,20111101,302342307,830339.32
Sub-Saharan Africa,Vegetables,Online,L,20150708,338371026,22789.93
Australia and Oceania,Meat,Offline,M,20111120,659124171,477276.80
Sub-Saharan Africa,Baby Food,Offline,C,20150521,769338071,295823.96
Middle East and North Africa,Vegetables,Online,L,20150321,244061553,132067.96
Australia and Oceania,Beverages,Online,M,20121016,978655946,76687.02
Asia,Beverages,Online,M,20160511,438795077,126360.54
Sub-Saharan Africa,Household,Online,H,20140417,210465276,34306.11
Asia,Fruits,Online,C,20120704,149965369,16725.40
Sub-Saharan Africa,Household,Offline,L,20180604,633906686,982778.90
Europe,Cereal,Online,H,20140326,309213054,165574.71
Central America and the Cari,Cosmetics,Offline,M,20150916,143120801,257327.60
Asia,Beverages,Offline,C,20130523,273178756,133407.54
Asia,Beverages,Online,M,20100109,457248246,137369.52
Europe,Cereal,Offline,M,20150315,523503100,447911.04
Sub-Saharan Africa,Household,Online,L,20180818,820429646,367754.87
Europe,Meat,Offline,L,20161112,866826713,122522.40
Sub-Saharan Africa,Snacks,Offline,L,20180902,701805627,481703.04
Central America and the Cari,Cosmetics,Offline,H,20180406,434790217,511525.54
Australia and Oceania,Meat,Online,H,20110512,695516812,442499.20
Europe,Vegetables,Online,H,20110329,384034240,196965.60
Central America and the Cari,Household,Offline,L,20110412,720703828,187772.09
Europe,Meat,Online,C,20110919,296199405,48105.20
Europe,Snacks,Offline,M,20140416,921507298,184277.88
Sub-Saharan Africa,Personal Care,Online,H,20161122,877926337,169606.08
Sub-Saharan Africa,Meat,Offline,H,20181205,767067849,73044.40
Australia and Oceania,Office Supplies,Online,M,20151214,360855662,513080.00
Europe,Snacks,Offline,H,20150918,851526105,239969.28
Sub-Saharan Africa,Meat,Offline,H,20110609,801628005,480194.00
Asia,Clothes,Offline,H,20190324,194022691,329084.64
Australia and Oceania,Cereal,Offline,M,20190409,881883990,702075.75
Europe,Snacks,Offline,C,20140821,738698232,335085.78
Sub-Saharan Africa,Fruits,Offline,C,20150405,408264243,7993.97
Europe,Meat,Offline,H,20110305,154693353,346403.20
Central America and the Cari,Clothes,Online,M,20200901,312409389,568058.40
Australia and Oceania,Beverages,Online,L,20100119,836148679,59977.80
Europe,Cereal,Offline,M,20160828,850960052,606309.96
Europe,Beverages,Online,L,20150226,902204835,20592.90
Europe,Meat,Online,H,20190223,705556857,503817.60
Europe,Vegetables,Online,C,20110827,497002446,184528.99
Sub-Saharan Africa,Cosmetics,Online,C,20140821,582840430,745902.30
Central America and the Cari,Office Supplies,Online,C,20190622,889682137,703212.50
Sub-Saharan Africa,Clothes,Offline,C,20130912,514451396,474055.20
Asia,Vegetables,Online,M,20180609,874384534,547273.97
Middle East and North Africa,Clothes,Offline,H,20181119,757030379,71016.48
Middle East and North Africa,Cereal,Offline,C,20120606,370250260,366319.65
Middle East and North Africa,Personal Care,Offline,L,20140107,892218005,150109.40
Europe,Cosmetics,Offline,H,20180915,421419942,1109464.47
Europe,Cosmetics,Offline,H,20170913,726654899,380253.69
Sub-Saharan Africa,Cosmetics,Offline,C,20140531,497034204,403552.27
Australia and Oceania,Fruits,Online,H,20190208,291981685,6564.84
Australia and Oceania,Cereal,Offline,H,20110617,291233670,121368.30
Sub-Saharan Africa,Office Supplies,Offline,M,20100202,744838988,411953.75
Europe,Snacks,Offline,L,20130922,623158967,300016.74
Europe,Baby Food,Online,L,20170405,766867434,188844.20
Sub-Saharan Africa,Cosmetics,Offline,M,20170129,736950719,1555962.63
Central America and the Cari,Beverages,Offline,M,20160606,164707648,148895.28
Australia and Oceania,Office Supplies,Offline,H,20200122,101749551,1112010.00
Asia,Baby Food,Offline,H,20180304,770000255,866670.26
Sub-Saharan Africa,Clothes,Online,H,20130307,211696088,325486.08
Middle East and North Africa,Clothes,Online,L,20140504,139385879,457824.96
Central America and the Cari,Baby Food,Offline,L,20110109,985930955,741381.24
Europe,Meat,Online,L,20100224,554505145,529100.00
Australia and Oceania,Beverages,Online,M,20200222,768594777,49000.14
Middle East and North Africa,Fruits,Online,C,20130702,921998679,21094.73
Sub-Saharan Africa,Beverages,Online,C,20170911,828828179,117951.12
Central America and the Cari,Clothes,Offline,H,20130729,373507106,580763.52
Sub-Saharan Africa,Cereal,Offline,C,20150731,860771787,31449.45
Sub-Saharan Africa,Meat,Online,H,20121201,965671050,136021.60
